customer_id,first_name,last_name,phone,email,street,location_label,state,zip_code,latitude,longitude
414,Romaine,Haley,NULL,romaine.haley@aol.com,737 Edgefield Drive ,"Ithaca, NY",NY,14850,43.4,-78.5
415,Gwendolyn,Miller,NULL,gwendolyn.miller@msn.com,90 Fordham Ave. ,"Harlingen, TX",TX,78552,30.0,-97.0
416,Luke,Fuller,(516) 363-2253,luke.fuller@hotmail.com,576 Cleveland Lane ,"Hempstead, NY",NY,11550,42.0,-73.0
417,Zoraida,Patton,NULL,zoraida.patton@aol.com,95 Grand Dr. ,"Huntington Station, NY",NY,11746,41.88,-73.92
418,Georgeanna,Webster,(805) 885-8830,georgeanna.webster@msn.com,40 Creekside Circle ,"Oxnard, CA",CA,93035,36.7,-119.7
419,Krystin,Marshall,NULL,krystin.marshall@hotmail.com,10 Old Proctor Lane ,"Poughkeepsie, NY",NY,12601,42.0,-76.0
420,Vince,Schneider,NULL,vince.schneider@hotmail.com,473 Corona Ave. ,"Merrick, NY",NY,11566,40.6629,-73.5515
421,Iola,Rasmussen,NULL,iola.rasmussen@yahoo.com,283 N. Manor Station Dr. ,"Monroe, NY",NY,10950,41.3304,-74.1865
422,Valery,Saunders,NULL,valery.saunders@msn.com,42 Marlborough St. ,"Victoria, TX",TX,77904,28.8053,-97.0036
423,Johna,Powers,NULL,johna.powers@hotmail.com,379 Central Ave. ,"Deer Park, NY",NY,11729,41.37,-73.58
424,Charleen,Hurst,NULL,charleen.hurst@yahoo.com,87 Country Avenue ,"Utica, NY",NY,13501,42.81,-76.03
425,Augustina,Joyner,NULL,augustina.joyner@aol.com,7931 Honey Creek Court ,"Mount Vernon, NY",NY,10550,40.9167,-73.8368
426,Daisy,Ward,NULL,daisy.ward@msn.com,45 Silver Spear Ave. ,"Pomona, CA",CA,91768,36.18,-120.68
427,Latonya,Dixon,NULL,latonya.dixon@hotmail.com,9399 Evergreen Street ,"Garland, TX",TX,75043,32.93,-96.93
428,Hipolito,Padilla,NULL,hipolito.padilla@hotmail.com,311 E. Rose Avenue ,"New Rochelle, NY",NY,10801,40.53,-73.02
429,Emmett,Casey,NULL,emmett.casey@yahoo.com,893 Logan St. ,"Valley Stream, NY",NY,11580,42.9,-73.6
430,Kandi,Mcneil,NULL,kandi.mcneil@msn.com,402 Border Street ,"Massapequa Park, NY",NY,11762,42.36,-73.24
431,Luciano,Marsh,NULL,luciano.marsh@aol.com,7685 South Willow Drive ,"Bellmore, NY",NY,11710,40.8,-73.2
432,Julius,Holt,NULL,julius.holt@aol.com,386 Lower River Street ,"East Meadow, NY",NY,11554,42.12,-73.08
433,Holly,Nieves,NULL,holly.nieves@aol.com,60 Cleveland St. ,"Longview, TX",TX,75604,32.5007,-94.7405
434,Douglass,Little,NULL,douglass.little@hotmail.com,294 Harvey Drive ,"Duarte, CA",CA,91010,33.6,-119.1
435,Izola,Hobbs,NULL,izola.hobbs@gmail.com,685 Beacon Dr. ,"Woodhaven, NY",NY,11421,41.13,-73.42
436,Honey,Camacho,NULL,honey.camacho@gmail.com,934 2nd St. ,"Bayside, NY",NY,11361,42.33,-73.22
437,Laureen,Barry,NULL,laureen.barry@yahoo.com,909 Ridge St. ,"Orchard Park, NY",NY,14127,42.7664,-78.7439
438,Katharine,Herrera,NULL,katharine.herrera@hotmail.com,395 SE. Branch St. ,"Queensbury, NY",NY,12804,42.0,-76.0
439,Sunshine,Rosario,NULL,sunshine.rosario@aol.com,1 Chestnut Lane ,"Jamaica, NY",NY,11432,41.46,-73.64
440,Yevette,Todd,NULL,yevette.todd@aol.com,119 Lakewood Rd. ,"Ballston Spa, NY",NY,12020,43.0009,-73.849
441,Dorthea,Walker,NULL,dorthea.walker@aol.com,11 Third St. ,"Port Washington, NY",NY,11050,42.0,-73.0
442,Alane,Munoz,(914) 706-7576,alane.munoz@gmail.com,8 Strawberry Dr. ,"Yonkers, NY",NY,10701,40.9312,-73.8987
443,Ayana,Keith,(805) 230-2101,ayana.keith@hotmail.com,182 Thorne Road ,"Oxnard, CA",CA,93035,36.7,-119.7
444,Caridad,Compton,NULL,caridad.compton@aol.com,9575 SW. Kingston Court ,"San Lorenzo, CA",CA,94580,38.3,-122.8
445,Earline,Ballard,NULL,earline.ballard@hotmail.com,939 Lyme Road ,"Mount Vernon, NY",NY,10550,40.9167,-73.8368
446,Nathanael,Bradley,NULL,nathanael.bradley@aol.com,58 Third St. ,"Amsterdam, NY",NY,12010,42.0,-76.0
447,Chasidy,Tran,NULL,chasidy.tran@msn.com,9286 Anderson Street ,"Vista, CA",CA,92083,34.33,-120.83
448,Janella,Bright,(507) 616-2958,janella.bright@aol.com,7317 Tower Dr. ,"Rochester, NY",NY,14606,43.1566,-77.6088
449,Josie,Schultz,NULL,josie.schultz@hotmail.com,225 Mammoth Street ,"Canyon Country, CA",CA,91387,34.4234,-118.4701
450,Ellsworth,Michael,NULL,ellsworth.michael@yahoo.com,9982 White St. ,"Carmel, NY",NY,10512,40.86,-73.24
451,Jennette,Wooten,NULL,jennette.wooten@msn.com,8221 Bow Ridge Lane ,"Rowlett, TX",TX,75088,33.38,-97.38
452,Cassandra,Nichols,NULL,cassandra.nichols@yahoo.com,4 Glenwood Circle ,"Hicksville, NY",NY,11801,40.53,-73.02
453,Courtney,Wyatt,NULL,courtney.wyatt@gmail.com,369 Arrowhead St. ,"Garden City, NY",NY,11530,41.4,-73.6
454,Terese,Palmer,NULL,terese.palmer@hotmail.com,8 Sugar Drive ,"Bay Shore, NY",NY,11706,40.68,-73.12
455,Sherita,Cherry,NULL,sherita.cherry@gmail.com,9636 Old Cedarwood Street ,"Liverpool, NY",NY,13090,43.7,-77.2
456,Serina,Hensley,NULL,serina.hensley@yahoo.com,53 Proctor Drive ,"Jamaica, NY",NY,11432,41.46,-73.64
457,Jeni,Farley,NULL,jeni.farley@aol.com,4 Mill Lane ,"Richmond Hill, NY",NY,11418,40.6996,-73.8302
458,Everett,Vega,NULL,everett.vega@yahoo.com,7859 James Ave. ,"Holbrook, NY",NY,11741,41.73,-73.82
459,Latosha,Dalton,(661) 529-4501,latosha.dalton@yahoo.com,59 E. Wintergreen Ave. ,"Bakersfield, CA",CA,93306,35.3733,-119.0187
460,Romelia,Myers,NULL,romelia.myers@msn.com,8630 Brook St. ,"Garden City, NY",NY,11530,41.4,-73.6
461,Effie,Jenkins,(631) 477-1277,effie.jenkins@msn.com,75 South Glen Eagles Court ,"Brentwood, NY",NY,11717,41.01,-73.34
462,Efren,Oliver,NULL,efren.oliver@gmail.com,9343 1st Rd. ,"Nanuet, NY",NY,10954,42.12,-73.08
463,Jerlene,Rios,NULL,jerlene.rios@yahoo.com,32 Griffin St. ,"Plainview, NY",NY,11803,40.59,-73.06
464,Bess,Mcbride,NULL,bess.mcbride@yahoo.com,9832 Winchester St. ,"Garden City, NY",NY,11530,41.4,-73.6
465,Birdie,Kramer,(248) 725-2174,birdie.kramer@hotmail.com,311 Newcastle Dr. ,"Troy, NY",NY,12180,42.0,-76.0
466,Collen,Hayes,NULL,collen.hayes@yahoo.com,117 Eagle St. ,"Smithtown, NY",NY,11787,40.8559,-73.2007
467,Clare,Neal,NULL,clare.neal@msn.com,8922 Shady Ave. ,"Mahopac, NY",NY,10541,41.73,-73.82
468,Jeanett,Herman,NULL,jeanett.herman@hotmail.com,839 East Arch Street ,"Lindenhurst, NY",NY,11757,42.21,-73.14
469,Micki,Rutledge,NULL,micki.rutledge@aol.com,9868 Marvon Street ,"Richmond Hill, NY",NY,11418,40.6996,-73.8302
470,Loise,Walker,NULL,loise.walker@aol.com,201 Glen Eagles St. ,"Shirley, NY",NY,11967,42.51,-73.34
471,Burma,Summers,NULL,burma.summers@yahoo.com,890 East Elmwood Street ,"Freeport, NY",NY,11520,41.1,-73.4
472,Myron,Ruiz,NULL,myron.ruiz@gmail.com,45 Shadow Brook Lane ,"Amityville, NY",NY,11701,40.53,-73.02
473,Lashawna,Richardson,NULL,lashawna.richardson@hotmail.com,9920 Purple Finch St. ,"Baldwin, NY",NY,11510,40.8,-73.2
474,Lavern,Orr,NULL,lavern.orr@hotmail.com,913 N. Young Street ,"Webster, NY",NY,14580,43.2123,-77.43
475,Alec,Peck,NULL,alec.peck@hotmail.com,4 W. Belmont St. ,"Victoria, TX",TX,77904,28.8053,-97.0036
476,Christopher,Richardson,NULL,christopher.richardson@gmail.com,7846 Windfall Dr. ,"Santa Cruz, CA",CA,95060,38.1,-124.6
477,Arminda,Weber,NULL,arminda.weber@yahoo.com,6 Hill Field St. ,"Bellmore, NY",NY,11710,40.8,-73.2
478,Emmett,Hahn,NULL,emmett.hahn@hotmail.com,7727 6th St. ,"Freeport, NY",NY,11520,41.1,-73.4
479,Gertha,Mejia,NULL,gertha.mejia@yahoo.com,518 Orchard St. ,"Flushing, NY",NY,11354,42.12,-73.08
480,Garland,Weaver,NULL,garland.weaver@gmail.com,7161 Goldfield Court ,"Amsterdam, NY",NY,12010,42.0,-76.0
481,Jayson,Rutledge,NULL,jayson.rutledge@yahoo.com,8672 Coffee St. ,"Lake Jackson, TX",TX,77566,30.16,-96.66
482,Narcisa,Knapp,NULL,narcisa.knapp@aol.com,435 Dogwood Dr. ,"Amarillo, TX",TX,79106,30.0,-97.0
483,Gayla,Sims,NULL,gayla.sims@gmail.com,98 Hall Street ,"Lindenhurst, NY",NY,11757,42.21,-73.14
484,Chelsey,Boyd,NULL,chelsey.boyd@yahoo.com,9569 Birchpond Ave. ,"Euless, TX",TX,76039,30.0,-97.0
485,Catherine,Miles,NULL,catherine.miles@msn.com,7189 Elm Dr. ,"East Elmhurst, NY",NY,11369,42.57,-73.38
486,Valeri,Marshall,NULL,valeri.marshall@hotmail.com,494 East Brewery Dr. ,"East Meadow, NY",NY,11554,42.12,-73.08
487,Grace,Madden,NULL,grace.madden@gmail.com,606 East Rocky River St. ,"San Pablo, CA",CA,94806,40.56,-122.06
488,Joaquin,Hawkins,(657) 557-1746,joaquin.hawkins@aol.com,3 Oklahoma Lane ,"Anaheim, CA",CA,92806,36.56,-119.06
489,Kirstie,Vazquez,NULL,kirstie.vazquez@gmail.com,8006 Rockland Ave. ,"Saratoga Springs, NY",NY,12866,42.0,-76.0
490,Yu,Mcdonald,NULL,yu.mcdonald@aol.com,784 Pheasant Rd. ,"Ossining, NY",NY,10562,41.1629,-73.8615
491,Celestine,Jacobs,NULL,celestine.jacobs@gmail.com,87 Hanover Rd. ,"Massapequa, NY",NY,11758,42.24,-73.16
492,Justa,Thompson,NULL,justa.thompson@aol.com,43 Manor Ave. ,"Corona, NY",NY,11368,42.54,-73.36
493,Lise,Alvarado,NULL,lise.alvarado@gmail.com,9816 Newcastle Dr. ,"Hamburg, NY",NY,14075,43.65,-79.0
494,Pearl,Fox,NULL,pearl.fox@yahoo.com,9415 Honey Creek Dr. ,"Uniondale, NY",NY,11553,40.7001,-73.5929
495,Travis,Goodman,NULL,travis.goodman@yahoo.com,65 Rockcrest Dr. ,"Los Banos, CA",CA,93635,36.7,-119.7
496,Shu,Mays,NULL,shu.mays@gmail.com,996 St Margarets Lane ,"Astoria, NY",NY,11102,40.7722,-73.93
497,Ezra,Fowler,NULL,ezra.fowler@hotmail.com,16 Pearl St. ,"Nanuet, NY",NY,10954,42.12,-73.08
498,Edda,Young,NULL,edda.young@gmail.com,50 S. Airport Street ,"North Tonawanda, NY",NY,14120,43.1,-78.9
499,Lidia,Ashley,NULL,lidia.ashley@hotmail.com,8436 Meadow St. ,"Baldwinsville, NY",NY,13027,43.07,-76.81
500,Moira,Lester,NULL,moira.lester@msn.com,496 Greystone Court ,"Jackson Heights, NY",NY,11372,40.7557,-73.8831
501,Tony,Hicks,(657) 260-6783,tony.hicks@gmail.com,226 Carriage Street ,"Anaheim, CA",CA,92806,36.56,-119.06
502,Malinda,Baxter,NULL,malinda.baxter@yahoo.com,7698 Briarwood Ave. ,"Whitestone, NY",NY,11357,42.21,-73.14
503,Marlo,Jefferson,NULL,marlo.jefferson@gmail.com,39 Trenton Rd. ,"Niagara Falls, NY",NY,14304,42.94,-78.58
504,Tiana,Henderson,NULL,tiana.henderson@aol.com,62 Orange St. ,"Franklin Square, NY",NY,11010,40.8,-73.2
505,Wilda,Petersen,NULL,wilda.petersen@aol.com,899 Helen St. ,"Jamaica, NY",NY,11432,41.46,-73.64
506,Irving,Pitts,NULL,irving.pitts@msn.com,346 College Court ,"Torrance, CA",CA,90505,33.8358,-118.3406
507,Sheree,Pena,NULL,sheree.pena@yahoo.com,822 Virginia Court ,"Staten Island, NY",NY,10301,40.53,-73.02
508,Vance,Taylor,(717) 218-5607,vance.taylor@msn.com,8279 Military Dr. ,"Lancaster, NY",NY,14086,43.76,-79.22
509,Terra,Pickett,NULL,terra.pickett@aol.com,7822 Depot Avenue ,"Amsterdam, NY",NY,12010,42.0,-76.0
510,Faustino,Delacruz,NULL,faustino.delacruz@msn.com,88 West Greenview Street ,"South Richmond Hill, NY",NY,11419,41.07,-73.38
511,Julienne,Moody,(682) 841-4643,julienne.moody@hotmail.com,35 South Oxford Rd. ,"Fort Worth, TX",TX,76110,32.7555,-97.3308
512,Hee,Greer,NULL,hee.greer@hotmail.com,41 North Garfield Ave. ,"Selden, NY",NY,11784,43.02,-73.68
513,Whitney,Cash,NULL,whitney.cash@gmail.com,8 Surrey Street ,"Hamburg, NY",NY,14075,43.65,-79.0
514,Clarita,Curry,NULL,clarita.curry@hotmail.com,661 Tanglewood Street ,"Hollis, NY",NY,11423,41.19,-73.46
515,Reita,Dickson,NULL,reita.dickson@hotmail.com,7506 Mechanic Dr. ,"Scarsdale, NY",NY,10583,40.9893,-73.7785
516,Rosa,Kinney,NULL,rosa.kinney@yahoo.com,330 Highland Drive ,"Brooklyn, NY",NY,11201,40.6782,-73.9442
517,Buford,Gilbert,NULL,buford.gilbert@yahoo.com,9 East Ketch Harbour Street ,"Bellmore, NY",NY,11710,40.8,-73.2
518,Homer,Powers,NULL,homer.powers@msn.com,8207 East El Dorado Ave. ,"Palos Verdes Peninsula, CA",CA,90274,36.24,-120.74
519,Rudolf,Gilliam,NULL,rudolf.gilliam@aol.com,17 Marlborough Circle ,"Palos Verdes Peninsula, CA",CA,90274,36.24,-120.74
520,Andreas,Herman,NULL,andreas.herman@msn.com,456 Rock Creek Street ,"Mount Vernon, NY",NY,10550,40.9167,-73.8368
521,Max,Charles,NULL,max.charles@gmail.com,695 St Paul Street ,"Glen Cove, NY",NY,11542,41.76,-73.84
522,Tammera,Fischer,(510) 534-8845,tammera.fischer@hotmail.com,405 Olive St. ,"Oakland, CA",CA,94603,37.8044,-122.2712
523,Joshua,Robertson,NULL,joshua.robertson@gmail.com,81 Campfire Court ,"Patchogue, NY",NY,11772,42.66,-73.44
524,Larraine,Horn,NULL,larraine.horn@msn.com,368 South Summerhouse Dr. ,"Utica, NY",NY,13501,42.81,-76.03
525,Andreas,Mayer,NULL,andreas.mayer@hotmail.com,8577 Galvin Circle ,"New Rochelle, NY",NY,10801,40.53,-73.02
526,Lazaro,Moran,NULL,lazaro.moran@gmail.com,83 E. Buttonwood Street ,"Sugar Land, TX",TX,77478,29.6196,-95.6349
527,Afton,Juarez,NULL,afton.juarez@gmail.com,8330 Riverview Drive ,"Coram, NY",NY,11727,41.31,-73.54
528,Angele,Schroeder,(845) 804-6312,angele.schroeder@yahoo.com,33 S. Shadow Brook Street ,"New City, NY",NY,10956,42.18,-73.12
529,Ellena,Clements,NULL,ellena.clements@aol.com,7918 Mulberry Street ,"Santa Monica, CA",CA,90403,37.53,-119.03
530,Selene,Austin,NULL,selene.austin@msn.com,9042 Linda Circle ,"Duarte, CA",CA,91010,33.6,-119.1
531,Kimberely,Bowen,(248) 199-2582,kimberely.bowen@hotmail.com,88 Belmont Street ,"Troy, NY",NY,12180,42.0,-76.0
532,Mia,Delgado,NULL,mia.delgado@yahoo.com,850 Wakehurst Drive ,"Coachella, CA",CA,92236,35.86,-119.36
533,Garret,Clay,(361) 687-9477,garret.clay@yahoo.com,9516 College Drive ,"Corpus Christi, TX",TX,78418,30.0,-97.0
534,Alejandro,Haney,NULL,alejandro.haney@msn.com,3 Griffin Street ,"Wantagh, NY",NY,11793,43.29,-73.86
535,Inge,Olsen,(562) 719-5041,inge.olsen@msn.com,295 Iroquois Rd. ,"Long Beach, NY",NY,11561,40.5887,-73.6579
536,Christiane,Bradford,NULL,christiane.bradford@gmail.com,9043 Woodland Ave. ,"Orchard Park, NY",NY,14127,42.7664,-78.7439
537,Carter,Bentley,NULL,carter.bentley@yahoo.com,145 North Bridle Ave. ,"Carmel, NY",NY,10512,40.86,-73.24
538,Sherie,Ayala,NULL,sherie.ayala@msn.com,5 Beech Ave. ,"South El Monte, CA",CA,91733,35.83,-120.33
539,Jamika,Acevedo,NULL,jamika.acevedo@yahoo.com,8027 NW. Poplar St. ,"Ozone Park, NY",NY,11417,41.01,-73.34
540,Shery,Randolph,NULL,shery.randolph@hotmail.com,602 Laurel Street ,"Ontario, CA",CA,91762,36.12,-120.62
541,Lanita,Burton,NULL,lanita.burton@msn.com,8980 Aspen Avenue ,"Coachella, CA",CA,92236,35.86,-119.36
542,Timothy,Byers,NULL,timothy.byers@msn.com,8645 Devonshire Lane ,"Ronkonkoma, NY",NY,11779,40.8151,-73.1121
543,Jasmin,Young,NULL,jasmin.young@gmail.com,337 Beach Street ,"Helotes, TX",TX,78023,30.0,-97.0
544,Catarina,Mendez,NULL,catarina.mendez@hotmail.com,444 Hanover Court ,"West Islip, NY",NY,11795,43.35,-73.9
545,Tajuana,Rollins,NULL,tajuana.rollins@msn.com,724 N. Glen Creek Street ,"Oswego, NY",NY,13126,43.06,-76.78
546,Thad,Castro,(631) 943-1407,thad.castro@msn.com,71 Surrey Ave. ,"Brentwood, NY",NY,11717,41.01,-73.34
547,Tena,Huber,NULL,tena.huber@gmail.com,185 East Littleton St. ,"Newburgh, NY",NY,12550,42.0,-76.0
548,Dori,Alvarez,NULL,dori.alvarez@msn.com,8208 Brandywine St. ,"Kingston, NY",NY,12401,42.0,-76.0
549,Elmo,Arnold,(562) 841-9339,elmo.arnold@aol.com,7616 Lyme Rd. ,"Long Beach, NY",NY,11561,40.5887,-73.6579
550,Felicidad,Golden,NULL,felicidad.golden@yahoo.com,9712 Coffee Ave. ,"Lockport, NY",NY,14094,43.84,-79.38
551,Jenine,Crane,(682) 183-6555,jenine.crane@msn.com,7381 Alderwood Drive ,"Fort Worth, TX",TX,76110,32.7555,-97.3308
552,Lea,Key,NULL,lea.key@yahoo.com,7 Ocean St. ,"Banning, CA",CA,92220,35.7,-119.2
553,Rory,Cooper,NULL,rory.cooper@gmail.com,459 West Street ,"Rocklin, CA",CA,95677,39.27,-124.77
554,Hilde,Nieves,NULL,hilde.nieves@gmail.com,9437 Fordham Lane ,"Campbell, CA",CA,95008,37.2872,-121.95
555,Marry,Benjamin,NULL,marry.benjamin@yahoo.com,33 Amerige Street ,"Forney, TX",TX,75126,32.7482,-96.4719
556,Vernell,Goff,NULL,vernell.goff@msn.com,77 Cobblestone St. ,"Monroe, NY",NY,10950,41.3304,-74.1865
557,Erlene,Cook,NULL,erlene.cook@gmail.com,89 Blue Spring Street ,"Mount Vernon, NY",NY,10550,40.9167,-73.8368
558,Carroll,Kelly,NULL,carroll.kelly@yahoo.com,346 Grant Circle ,"Monroe, NY",NY,10950,41.3304,-74.1865
559,Basilia,Thornton,(631) 592-9548,basilia.thornton@hotmail.com,9033 Pine Dr. ,"Brentwood, NY",NY,11717,41.01,-73.34
560,Tricia,Daniels,NULL,tricia.daniels@gmail.com,8628 Crescent Court ,"Forney, TX",TX,75126,32.7482,-96.4719
561,Kandace,Hughes,NULL,kandace.hughes@hotmail.com,482 Ryan Ave. ,"San Lorenzo, CA",CA,94580,38.3,-122.8
562,Alejandro,Norman,NULL,alejandro.norman@yahoo.com,8918 Marsh Lane ,"Upland, CA",CA,91784,36.34,-120.84
563,Rodney,Odom,NULL,rodney.odom@yahoo.com,7782 North Deerfield Lane ,"Richmond Hill, NY",NY,11418,40.6996,-73.8302
564,Bettie,Pierce,NULL,bettie.pierce@gmail.com,787 North Vernon Lane ,"Farmingdale, NY",NY,11735,41.55,-73.7
565,Dagny,Owen,NULL,dagny.owen@hotmail.com,8028 Thompson Drive ,"San Angelo, TX",TX,76901,31.4638,-100.437
566,Cinthia,Poole,NULL,cinthia.poole@aol.com,7 Central Ave. ,"Lake Jackson, TX",TX,77566,30.16,-96.66
567,Sheila,Travis,NULL,sheila.travis@yahoo.com,9285 Front St. ,"Longview, TX",TX,75604,32.5007,-94.7405
568,Arcelia,Vinson,NULL,arcelia.vinson@gmail.com,40 Dogwood St. ,"West Islip, NY",NY,11795,43.35,-73.9
569,Lucas,Estes,NULL,lucas.estes@yahoo.com,99 Old Church St. ,"Santa Monica, CA",CA,90403,37.53,-119.03
570,Marissa,Summers,NULL,marissa.summers@msn.com,81 Carpenter St. ,"Saint Albans, NY",NY,11412,40.86,-73.24
571,Kaley,Blanchard,NULL,kaley.blanchard@msn.com,74 Evergreen Court ,"Palos Verdes Peninsula, CA",CA,90274,36.24,-120.74
572,Wm,Pope,NULL,wm.pope@msn.com,212 Marsh Court ,"Auburn, NY",NY,13021,43.01,-76.63
573,Rubye,Mccall,(248) 764-3359,rubye.mccall@hotmail.com,71 Sherwood Dr. ,"Troy, NY",NY,12180,42.0,-76.0
574,Adriene,Rivera,NULL,adriene.rivera@hotmail.com,973 Yukon Avenue ,"Encino, CA",CA,91316,34.1592,-118.5011
575,Laurence,Christian,NULL,laurence.christian@gmail.com,2 Maple St. ,"Jamaica, NY",NY,11432,41.46,-73.64
576,Shirely,Stanley,(915) 437-6113,shirely.stanley@gmail.com,73 White Avenue ,"El Paso, TX",TX,79930,31.7619,-106.485
577,Danille,Mcfarland,NULL,danille.mcfarland@msn.com,14 Tailwater St. ,"Rocklin, CA",CA,95677,39.27,-124.77
578,Salena,Day,NULL,salena.day@msn.com,8067 Park Court ,"San Lorenzo, CA",CA,94580,38.3,-122.8
579,Matilda,Larson,NULL,matilda.larson@hotmail.com,336 Saxon Court ,"Harlingen, TX",TX,78552,30.0,-97.0
580,Mellisa,Kim,(424) 151-6481,mellisa.kim@aol.com,17 Lyme Dr. ,"Los Angeles, CA",CA,90008,34.0522,-118.2437
581,Vonda,Berger,NULL,vonda.berger@yahoo.com,615 S. Proctor Ave. ,"Santa Clara, CA",CA,95050,38.0,-124.5
582,Soledad,Moses,NULL,soledad.moses@yahoo.com,85 Hickory Ave. ,"Jackson Heights, NY",NY,11372,40.7557,-73.8831
583,Lashandra,Turner,(562) 327-9469,lashandra.turner@hotmail.com,11 Marlborough Rd. ,"Long Beach, NY",NY,11561,40.5887,-73.6579
584,Lynne,Anderson,(915) 789-6666,lynne.anderson@msn.com,325 Inverness St. ,"El Paso, TX",TX,79930,31.7619,-106.485
585,Chasidy,Webster,NULL,chasidy.webster@msn.com,8296 S. Lookout Lane ,"Rocklin, CA",CA,95677,39.27,-124.77
586,Ulysses,Gaines,NULL,ulysses.gaines@aol.com,22 Gregory Lane ,"Monsey, NY",NY,10952,41.1112,-74.0682
587,Euna,Lopez,NULL,euna.lopez@gmail.com,7979 South Mountainview Ave. ,"Carmel, NY",NY,10512,40.86,-73.24
588,Cherelle,Key,NULL,cherelle.key@msn.com,7739 Snake Hill Lane ,"Valley Stream, NY",NY,11580,42.9,-73.6
589,Jeffry,Church,NULL,jeffry.church@msn.com,426 Grandrose Ave. ,"Pleasanton, CA",CA,94566,38.16,-122.66
590,Cyndi,Dyer,NULL,cyndi.dyer@msn.com,313 West Argyle Ave. ,"Baldwin, NY",NY,11510,40.8,-73.2
591,Danilo,Holmes,NULL,danilo.holmes@gmail.com,657 Manor Station Dr. ,"Hicksville, NY",NY,11801,40.53,-73.02
592,Joni,Lee,NULL,joni.lee@gmail.com,8573 Proctor Street ,"Centereach, NY",NY,11720,41.1,-73.4
593,Antony,Atkinson,NULL,antony.atkinson@msn.com,680 East Birchwood Lane ,"Smithtown, NY",NY,11787,40.8559,-73.2007
594,Deanne,Parsons,NULL,deanne.parsons@aol.com,76 Amherst Drive ,"Lindenhurst, NY",NY,11757,42.21,-73.14
595,Frederica,Rojas,NULL,frederica.rojas@yahoo.com,7835 West Jockey Hollow Rd. ,"Ithaca, NY",NY,14850,43.4,-78.5
596,Emelda,Dickerson,NULL,emelda.dickerson@aol.com,7457 6th St. ,"Hamburg, NY",NY,14075,43.65,-79.0
597,Rudolf,Moran,NULL,rudolf.moran@gmail.com,5 Birchwood Rd. ,"Maspeth, NY",NY,11378,42.84,-73.56
598,Benito,Hendrix,NULL,benito.hendrix@gmail.com,676 S. Bowman Lane ,"Depew, NY",NY,14043,43.33,-79.36
599,Jonell,Rivas,NULL,jonell.rivas@msn.com,8415 East High Point St. ,"Amarillo, TX",TX,79106,30.0,-97.0
600,Joi,Reeves,(619) 952-9613,joi.reeves@msn.com,9101 Williams Court ,"San Diego, CA",CA,92111,32.7157,-117.1611
601,Leland,Mcdowell,NULL,leland.mcdowell@gmail.com,8034 E. Washington Lane ,"Encino, CA",CA,91316,34.1592,-118.5011
602,Delaine,Estes,NULL,delaine.estes@yahoo.com,8916 Hartford Rd. ,"Amarillo, TX",TX,79106,30.0,-97.0
603,Genevieve,Juarez,NULL,genevieve.juarez@gmail.com,93 Goldfield Drive ,"New Hyde Park, NY",NY,11040,41.7,-73.8
604,Kylee,Dickson,NULL,kylee.dickson@gmail.com,7908 Sherwood Street ,"Amityville, NY",NY,11701,40.53,-73.02
605,Renita,Henry,NULL,renita.henry@msn.com,474 Woodland Ave. ,"New Rochelle, NY",NY,10801,40.53,-73.02
606,Sarah,Kirkland,NULL,sarah.kirkland@aol.com,42 N. Glendale Avenue ,"Wappingers Falls, NY",NY,12590,42.0,-76.0
607,Paul,Lester,NULL,paul.lester@gmail.com,275 Clay St. ,"Vista, CA",CA,92083,34.33,-120.83
608,Taisha,Vang,NULL,taisha.vang@yahoo.com,660 East Foster Lane ,"Shirley, NY",NY,11967,42.51,-73.34
609,Eliana,Reese,NULL,eliana.reese@hotmail.com,7079 NE. Cross Drive ,"Woodhaven, NY",NY,11421,41.13,-73.42
610,Leonore,Dorsey,NULL,leonore.dorsey@yahoo.com,8213 South Branch Avenue ,"Jackson Heights, NY",NY,11372,40.7557,-73.8831
611,Ashleigh,Frank,NULL,ashleigh.frank@gmail.com,9008 Plymouth Street ,"Levittown, NY",NY,11756,42.18,-73.12
612,Gabriel,Wagner,NULL,gabriel.wagner@msn.com,7921 Manhattan Ave. ,"Ballston Spa, NY",NY,12020,43.0009,-73.849
613,Margene,Eaton,NULL,margene.eaton@yahoo.com,43 Sugar Street ,"Wantagh, NY",NY,11793,43.29,-73.86
614,Toshia,Cardenas,NULL,toshia.cardenas@gmail.com,878 Bayberry Street ,"Amsterdam, NY",NY,12010,42.0,-76.0
615,Jamika,Blanchard,NULL,jamika.blanchard@gmail.com,420 Cambridge Street ,"Fresh Meadows, NY",NY,11365,42.45,-73.3
616,Shery,Acosta,NULL,shery.acosta@yahoo.com,17 Canal Ave. ,"Saratoga Springs, NY",NY,12866,42.0,-76.0
617,Jenna,Saunders,NULL,jenna.saunders@aol.com,4 Young St. ,"Yorktown Heights, NY",NY,10598,43.44,-73.96
618,Skye,Pope,NULL,skye.pope@yahoo.com,121 S. Bay Meadows Ave. ,"Richmond Hill, NY",NY,11418,40.6996,-73.8302
619,Ana,Palmer,(657) 323-8684,ana.palmer@yahoo.com,7 Buckingham St. ,"Anaheim, CA",CA,92806,36.56,-119.06
620,Eric,Hardin,NULL,eric.hardin@gmail.com,39 S. Parker Drive ,"Jamaica, NY",NY,11432,41.46,-73.64
